# frequency hf_real hf_imag
3.770000000000000000e+02 -2.132023889686378341e-24 2.595130265940104123e-25
3.780000000000000000e+02 -1.726134476752041325e-24 -4.226219409824359450e-25
3.790000000000000000e+02 8.154584495103552611e-25 2.478674520009931755e-24
3.800000000000000000e+02 -1.357092383876134872e-24 1.888970829256013319e-24
3.810000000000000000e+02 1.865503899751564205e-24 2.536155906638335694e-24
3.820000000000000000e+02 -1.444031610509613867e-24 -1.189275329614400145e-25
3.830000000000000000e+02 -5.406802965265259837e-25 -1.365516092938556123e-24
3.840000000000000000e+02 1.444817858206548342e-24 1.279659284710412512e-24
3.850000000000000000e+02 -1.987836061288756474e-25 -2.199904786006651507e-24
3.860000000000000000e+02 -9.921556975854324394e-26 -8.407566271133658559e-25
3.870000000000000000e+02 2.922377381861180772e-25 -5.189062401284225722e-26
3.880000000000000000e+02 8.684577569829422125e-25 1.084307466238045390e-25
3.890000000000000000e+02 -1.912020874490857614e-25 9.888018470960304516e-26
3.900000000000000000e+02 3.405348786450240110e-25 -1.419605202050225302e-24
3.910000000000000000e+02 -4.594739127521574451e-26 3.244756786833289197e-24
3.920000000000000000e+02 5.945716636707982119e-25 -9.401255990587045207e-26
3.930000000000000000e+02 6.954961310448248418e-25 2.972641968009950958e-24
3.940000000000000000e+02 9.189354765872064736e-25 -2.557910022966624720e-24
3.950000000000000000e+02 1.483134044484786421e-24 3.110923749912263046e-24
3.960000000000000000e+02 -1.838001710277806914e-24 -2.348589615826602922e-24
3.970000000000000000e+02 -2.771693988316122138e-24 -1.243873723344500179e-25
3.980000000000000000e+02 -3.770110433559614382e-25 1.490055961471364387e-24
3.990000000000000000e+02 -3.875612131146985351e-25 1.993093944850431307e-25
4.000000000000000000e+02 8.553107019564421871e-25 2.672446031891723953e-25
4.010000000000000000e+02 -2.236761730129437090e-24 2.376216542181873711e-24
4.020000000000000000e+02 2.294611545729882992e-25 1.183678510914365049e-25
4.030000000000000000e+02 9.609606189053647337e-25 3.767088327249445139e-24
4.040000000000000000e+02 -3.210363536296835281e-24 2.144049173974764235e-24
4.050000000000000000e+02 8.243111803131112830e-25 -3.353051265969675407e-25
4.060000000000000000e+02 2.772867992074129289e-24 -2.142960637840486856e-24
4.070000000000000000e+02 1.224576955506090948e-25 7.331991813460272101e-25
4.080000000000000000e+02 -1.606472976215683281e-24 -8.377822319122455456e-25
4.090000000000000000e+02 -1.179184443343192160e-24 -1.935758967281930019e-24
4.100000000000000000e+02 -1.422580819168526747e-25 1.763575142448646942e-25
4.110000000000000000e+02 -9.472116786123678963e-25 -4.668483616257210407e-24
4.120000000000000000e+02 -6.281576413006311705e-24 -1.945192505352800830e-25
4.130000000000000000e+02 2.923175650532672939e-24 -1.835036887221670484e-25
4.140000000000000000e+02 -9.685828090082626002e-25 -2.216668266002380603e-24
4.150000000000000000e+02 -3.325260756235415678e-25 -3.505808024806294383e-24
4.160000000000000000e+02 1.829088330302830998e-24 1.327760088563027320e-24
4.170000000000000000e+02 3.760735164643120031e-25 -2.146489984604013940e-24
4.180000000000000000e+02 -8.583933483199594414e-25 1.204802394020899902e-24
4.190000000000000000e+02 -2.444397112342583411e-25 2.116064430093455828e-24
4.200000000000000000e+02 1.057769263486168388e-24 -2.385290271028408780e-24
4.210000000000000000e+02 1.093903735467480225e-24 -2.904196532240877883e-24
4.220000000000000000e+02 -4.341226974424101073e-25 -1.125815695725715032e-24
4.230000000000000000e+02 1.615781145027069762e-24 -1.555983780961995986e-24
4.240000000000000000e+02 1.461718850262890240e-24 -1.089439143445586567e-24
4.250000000000000000e+02 -9.199591662472078232e-25 1.755442933581659524e-24
4.260000000000000000e+02 -1.936908539556240333e-24 3.997428815795438687e-24
4.270000000000000000e+02 5.867190631826757957e-25 2.178323701418406861e-24
4.280000000000000000e+02 1.189161595144467934e-24 -8.795022246787224122e-26
4.290000000000000000e+02 -9.500951266778232534e-25 -9.629508411394732528e-25
4.300000000000000000e+02 -8.179791986267336247e-25 4.285900873652575465e-26
4.310000000000000000e+02 1.049319328298400666e-24 -2.558594633954503579e-24
4.320000000000000000e+02 2.678122903595807902e-25 -2.873469001378147004e-25
4.330000000000000000e+02 2.699343401402679020e-24 -5.255675026554678172e-24
4.340000000000000000e+02 9.523184400613634621e-25 -1.430747195717705259e-24
4.350000000000000000e+02 4.675525898629845876e-24 -2.223042857770062610e-25
4.360000000000000000e+02 1.030777132929093668e-24 -1.293068869520831134e-24
4.370000000000000000e+02 -1.775330456394911373e-24 2.372565811034655958e-24
4.380000000000000000e+02 -3.406142118567169940e-25 4.119537722668801208e-24
4.390000000000000000e+02 -2.323309921120540632e-25 8.142899681541430630e-25
4.400000000000000000e+02 -3.250134088758166449e-24 1.976284022250145866e-24
4.410000000000000000e+02 1.315984007996075228e-24 2.426788953977528723e-24
4.420000000000000000e+02 9.887359269582629916e-26 -2.527602572878393481e-25
4.430000000000000000e+02 -7.879147885715570687e-27 -3.647321983237824898e-24
4.440000000000000000e+02 -1.122927767606548747e-24 2.737146722703820782e-24
4.450000000000000000e+02 -2.134329378910617664e-24 -1.367445614248114203e-24
4.460000000000000000e+02 -4.345865266648028659e-25 5.781826240061763923e-25
4.470000000000000000e+02 -1.727592006416053373e-24 -1.384564109348208281e-24
4.480000000000000000e+02 5.113944917497117913e-26 1.560632396846907058e-24
4.490000000000000000e+02 -1.812003362306516517e-24 3.829451905629369128e-24
4.500000000000000000e+02 -2.747797092419839331e-24 1.730273821341583744e-24
4.510000000000000000e+02 1.737720123851977810e-25 9.872566687349021649e-25
4.520000000000000000e+02 3.726508537563412163e-25 2.317312934646142188e-24
4.530000000000000000e+02 1.090554299025273431e-24 -2.148298133739333609e-24
4.540000000000000000e+02 7.994459441076260362e-26 8.804615015828806938e-25
4.550000000000000000e+02 2.907443771781419832e-24 -2.920862320417740711e-24
4.560000000000000000e+02 -1.264192005563681691e-24 -7.031779781881438377e-25
4.570000000000000000e+02 2.179315861115604943e-24 4.411790819548060688e-24
4.580000000000000000e+02 -1.935339611003600866e-24 -3.607155942351036636e-24
4.590000000000000000e+02 -1.369861015539531333e-24 -8.495543752092918446e-25
4.600000000000000000e+02 -7.818189489762666571e-25 3.594513745316786514e-24
4.610000000000000000e+02 -5.021991120665034039e-25 2.130767077160660665e-25
4.620000000000000000e+02 3.012835703071802630e-24 6.220080410409281109e-25
4.630000000000000000e+02 -1.267493945821284890e-24 -2.046983697175229848e-24
4.640000000000000000e+02 -2.527071026411539327e-24 1.662666468931535074e-24
4.650000000000000000e+02 1.513047366340563202e-24 -1.270373384850573000e-24
4.660000000000000000e+02 -6.185222900953384293e-26 -6.220969331865348739e-25
4.670000000000000000e+02 -3.076995206504325624e-24 -3.779178195834245608e-24
4.680000000000000000e+02 6.951586010491059720e-25 -3.162498707473572623e-24
4.690000000000000000e+02 1.846956230833925190e-24 -2.332662828381945023e-24
4.700000000000000000e+02 -7.436542604668271857e-25 -4.893620256874763031e-24
4.710000000000000000e+02 3.077763865612935919e-24 1.872403339138425986e-24
4.720000000000000000e+02 3.068849805763305555e-24 1.560251063257664249e-24
4.730000000000000000e+02 -1.366242559091792394e-24 7.848348232833008052e-25
4.740000000000000000e+02 1.703056539688886941e-24 -5.623155460958751349e-25
4.750000000000000000e+02 -4.157445280162117574e-24 3.257176726351608227e-24
4.760000000000000000e+02 3.258770493656970668e-25 -1.772631820538315964e-24
4.770000000000000000e+02 -1.512411350891244727e-24 1.419649646510416289e-24
4.780000000000000000e+02 1.963961603978898493e-24 4.604690431203040858e-25
4.790000000000000000e+02 -1.901954366987330362e-24 2.963524642843365064e-25
4.800000000000000000e+02 2.583431320732422200e-24 -7.008542725853869051e-24
4.810000000000000000e+02 -2.199996865735263789e-24 -2.442198943905245393e-24
4.820000000000000000e+02 -8.774580250020519861e-25 -1.566697996970924410e-24
4.830000000000000000e+02 -1.521791353790339730e-24 2.605752331426330660e-24
4.840000000000000000e+02 4.329045551700295877e-25 2.711371549329859416e-24
4.850000000000000000e+02 -2.735064563432577618e-24 6.281698014304004410e-26
4.860000000000000000e+02 1.281140181863474206e-24 -1.946270735248433119e-24
4.870000000000000000e+02 -1.339319494357654395e-24 2.031850081737657125e-24
4.880000000000000000e+02 4.481242447818249464e-24 1.276119491443151697e-24
4.890000000000000000e+02 -4.999266348073030968e-25 1.023999442345665517e-24
4.900000000000000000e+02 -1.515656458278736468e-24 -4.585971782762693925e-25
4.910000000000000000e+02 9.506162952162154202e-25 3.521715884608728548e-24
4.920000000000000000e+02 -1.657197900406611761e-24 -1.455482916548044982e-24
4.930000000000000000e+02 1.186447312802687511e-24 -9.163330652400149201e-25
4.940000000000000000e+02 -9.039462403786241184e-25 -9.796737629662687988e-25
4.950000000000000000e+02 9.863076703846977470e-25 -1.414832257815703244e-24
4.960000000000000000e+02 1.029542627553446996e-25 -2.449177776937980510e-26
4.970000000000000000e+02 1.101316643151793584e-24 1.707571717578189979e-24
4.980000000000000000e+02 -1.372125180825130590e-24 -2.686060107915001556e-24
4.990000000000000000e+02 -1.326304327748845257e-24 5.064236832045082967e-25
5.000000000000000000e+02 2.897478606996431910e-24 2.890273275044931497e-24
5.010000000000000000e+02 2.767600291084666625e-24 -2.627065033747898545e-24
5.020000000000000000e+02 1.858407858249710837e-24 -2.258099689099332118e-24
5.030000000000000000e+02 -1.154423121112387718e-24 -3.072125601673816221e-24
5.040000000000000000e+02 2.562567981866178911e-24 -1.540404678986013653e-24
5.050000000000000000e+02 -6.555506042900532716e-25 9.140668568111866202e-25
5.060000000000000000e+02 -3.024342788317540030e-25 1.010459910369020497e-24
5.070000000000000000e+02 2.138833185812519821e-24 -1.239180839073524426e-25
5.080000000000000000e+02 -2.268896288206326753e-25 5.683231842710102444e-25
5.090000000000000000e+02 -7.975999117457177195e-26 -3.112287796328098101e-25
5.100000000000000000e+02 -6.454071802893948943e-25 2.650721964778120288e-24
5.110000000000000000e+02 -1.350687255175474159e-24 -3.548739263054167262e-25
5.120000000000000000e+02 -1.417045223453127892e-24 1.847030086489578996e-24
5.130000000000000000e+02 -7.181227201334037922e-25 -9.284202322223054467e-25
5.140000000000000000e+02 3.066640679454680865e-25 2.798380623619577192e-25
5.150000000000000000e+02 -6.114096923982383680e-25 7.872428032638753932e-25
5.160000000000000000e+02 -2.391476376439289012e-24 -5.591139501820890943e-24
5.170000000000000000e+02 -2.963852709905414466e-25 2.203104897612690899e-24
5.180000000000000000e+02 -4.594252835761224776e-25 -7.580432733682485844e-25
5.190000000000000000e+02 1.423855598750706357e-25 3.117687325593899971e-25
5.200000000000000000e+02 9.196753137560858933e-25 -3.418408351253700480e-24
5.210000000000000000e+02 5.917249741964382647e-25 4.153244533711304770e-25
5.220000000000000000e+02 -1.674721596989778603e-24 9.077398213593205156e-25
5.230000000000000000e+02 -1.686059170338160451e-24 -1.020535385513674833e-24
5.240000000000000000e+02 -1.000069183982371194e-24 8.424005942934441277e-25
5.250000000000000000e+02 -1.525958387970495735e-24 -3.674651152375054792e-24
5.260000000000000000e+02 -3.235063107168422380e-24 -5.178140261515557682e-25
5.270000000000000000e+02 -9.493929551854005656e-25 -5.544606874961748169e-25
5.280000000000000000e+02 -2.917470457393373610e-24 5.016028703701099539e-25
5.290000000000000000e+02 -2.572994455338494722e-24 4.359105580870102315e-24
5.300000000000000000e+02 -2.526593228777672288e-24 -5.137195536794081105e-25
5.310000000000000000e+02 -2.151115501639639020e-24 3.074267863498617138e-24
5.320000000000000000e+02 -2.306169151821297286e-24 -2.425921240960992289e-24
5.330000000000000000e+02 -1.862989350277808182e-24 1.707246446016086920e-24
5.340000000000000000e+02 -5.301878826522918058e-25 -1.698519609446164221e-25
5.350000000000000000e+02 1.665780429822358854e-24 -3.591237190255256762e-25
5.360000000000000000e+02 -2.757718271396316412e-24 1.623576703763199898e-24
5.370000000000000000e+02 2.171159263365441112e-24 4.327898782407220325e-25
5.380000000000000000e+02 1.070601765459829448e-24 -1.772986851790160316e-24
5.390000000000000000e+02 1.094136804183808764e-24 -4.596389928229563245e-24
5.400000000000000000e+02 -5.191244868701637671e-25 5.965544143936220214e-25
5.410000000000000000e+02 3.917009831598418905e-25 1.757456071899321123e-24
5.420000000000000000e+02 1.157767347542480589e-24 -1.170953136722983222e-24
5.430000000000000000e+02 1.284863655377816293e-24 -1.577266055135615550e-24
5.440000000000000000e+02 -6.963895370022116311e-25 2.950630590706165325e-24
5.450000000000000000e+02 1.514601983941713684e-24 -1.887946818552509955e-24
5.460000000000000000e+02 2.471006504935919721e-24 7.459097132832511692e-25
5.470000000000000000e+02 1.998795437677980207e-24 -2.818954743249072816e-24
5.480000000000000000e+02 1.445806459849446314e-24 -7.873153473322387053e-26
5.490000000000000000e+02 -1.243902826037419590e-24 -2.676673777288002089e-24
5.500000000000000000e+02 9.474670245346892408e-27 2.823003385520161929e-26
5.510000000000000000e+02 3.017923728323125522e-25 -3.876599500048134769e-24
5.520000000000000000e+02 -9.516175922251391931e-25 -5.901792983282406084e-24
5.530000000000000000e+02 4.485672544206058696e-25 9.749607568829099672e-25
5.540000000000000000e+02 3.500844398261536590e-25 2.066281268055905456e-24
5.550000000000000000e+02 -1.037221559940816883e-25 6.322603631081354843e-25
5.560000000000000000e+02 -3.107064975045126787e-25 -1.403466375078238393e-24
5.570000000000000000e+02 -7.117858489871116547e-26 1.171249505606774794e-24
5.580000000000000000e+02 6.740364836723156754e-26 -3.745560734121192281e-25
5.590000000000000000e+02 -7.571678706329906753e-25 4.937998541020053802e-24
5.600000000000000000e+02 -8.792237551110954452e-25 -5.215126139245000659e-26
5.610000000000000000e+02 -1.059713221712278207e-25 -5.628461435235904567e-24
5.620000000000000000e+02 -2.328469106912139001e-24 -8.422187034569414077e-25
5.630000000000000000e+02 -3.855080965637203807e-24 2.976621292803776299e-25
5.640000000000000000e+02 -4.478509878204610650e-25 3.576595315336308981e-24
5.650000000000000000e+02 -2.449716041208329241e-24 7.305077435404115126e-25
5.660000000000000000e+02 3.417389462176936902e-24 2.531127347657132473e-24
5.670000000000000000e+02 1.505320970894404996e-24 -4.736650555653149289e-24
5.680000000000000000e+02 2.594767940548839739e-24 1.322483036270853232e-24
5.690000000000000000e+02 1.526568875220452228e-24 -7.173920547577031428e-25
5.700000000000000000e+02 -6.693367351876352059e-25 1.604756594837500490e-24
5.710000000000000000e+02 1.043559417017543877e-24 -2.403439704739867952e-24
5.720000000000000000e+02 1.084969403248153865e-24 5.966443543611592007e-25
5.730000000000000000e+02 -2.875650635845348865e-24 6.439621608033376489e-25
5.740000000000000000e+02 1.639169160179471208e-24 3.152728631810971328e-24
5.750000000000000000e+02 -1.872575153206284250e-24 6.479720091378336700e-26
5.760000000000000000e+02 -2.462027179913173482e-24 8.364001965571803628e-25
5.770000000000000000e+02 1.550276554850415586e-24 -3.832489483616877384e-24
5.780000000000000000e+02 -1.199500294994456101e-24 -1.856382806414593056e-25
5.790000000000000000e+02 -2.010026430244180205e-24 7.250825930371811998e-25
5.800000000000000000e+02 2.486736148833374772e-24 -1.981849222325384024e-24
5.810000000000000000e+02 -3.700385476355427525e-24 -1.362839589524446385e-25
5.820000000000000000e+02 -1.614533122434336370e-24 -3.150235353524967024e-24
5.830000000000000000e+02 2.357132114686932887e-24 2.042909670589699414e-24
5.840000000000000000e+02 5.608355193580715803e-24 -1.512877400694299638e-24
5.850000000000000000e+02 1.344867278404293642e-25 1.704638640161723690e-24
5.860000000000000000e+02 1.919576085843088616e-24 1.327196065644243984e-24
5.870000000000000000e+02 -2.095586592922640834e-24 -3.074038888579626708e-25
5.880000000000000000e+02 4.363896881708261253e-24 1.226049709133441886e-24
5.890000000000000000e+02 -1.241095874190529638e-24 1.554649492523570256e-24
5.900000000000000000e+02 -5.930817126042868877e-24 8.522960732995722994e-25
5.910000000000000000e+02 2.311370270823472331e-25 1.904697509351030189e-24
5.920000000000000000e+02 3.010329653106235704e-25 -3.109651198180151521e-24
5.930000000000000000e+02 -1.654557518701675364e-24 -5.513596634249066663e-24
5.940000000000000000e+02 5.446243981409883171e-25 -3.966137265577482616e-24
5.950000000000000000e+02 2.771807337687198532e-24 -4.828062620370570029e-25
5.960000000000000000e+02 -2.850063875354374604e-24 -1.451440804958770139e-24
5.970000000000000000e+02 1.057510284604927679e-24 -1.177432321267526686e-24
5.980000000000000000e+02 -2.083337727093756909e-24 -1.432414171393003528e-24
5.990000000000000000e+02 3.145965371552632071e-24 3.257838609336725054e-24
6.000000000000000000e+02 1.207857572852451500e-24 -1.166055194729644345e-24
6.010000000000000000e+02 -1.086355810215681179e-24 3.249764453514390895e-25
6.020000000000000000e+02 5.847514241873607238e-25 2.848225499543717239e-25
6.030000000000000000e+02 -8.262760970424582023e-25 1.393779043585547258e-24
6.040000000000000000e+02 1.377258196692123079e-24 -2.704271263715600392e-24
6.050000000000000000e+02 -5.256160402651326237e-26 -1.838488574374918997e-24
6.060000000000000000e+02 2.780968313589442112e-24 -2.932370841286054449e-25
6.070000000000000000e+02 5.661201630085651190e-24 -8.991379895905415987e-25
6.080000000000000000e+02 7.287723297230524295e-25 -3.278567200391260093e-24
6.090000000000000000e+02 1.858130708704237440e-24 8.286964470569682117e-25
6.100000000000000000e+02 8.031848416951141828e-25 -2.446841217260578114e-24
6.110000000000000000e+02 -1.079313677355616579e-24 -2.825299296005158941e-24
6.120000000000000000e+02 1.029856046528782158e-24 2.104680995519454328e-24
6.130000000000000000e+02 2.084009377547564002e-24 7.497050565736780016e-26
6.140000000000000000e+02 1.808324502137055455e-24 -1.753655699023749192e-24
6.150000000000000000e+02 3.340423713278841176e-25 -1.590602626810936255e-24
6.160000000000000000e+02 -3.298277352731986772e-25 2.936017430827845906e-24
6.170000000000000000e+02 3.913570019812877519e-24 -2.884153538467737032e-24
6.180000000000000000e+02 1.987832516820884722e-24 -3.380018678582148573e-24
6.190000000000000000e+02 2.960349046727947982e-24 -1.946276378796586236e-24
6.200000000000000000e+02 -1.397763890172215009e-24 -1.469771280955049827e-24
6.210000000000000000e+02 3.050166900360924761e-24 3.861486145217274428e-25
6.220000000000000000e+02 -3.128881592123400965e-24 -9.593873868869598790e-26
6.230000000000000000e+02 1.024864635811636466e-24 2.935156873427008690e-25
6.240000000000000000e+02 6.312758026788590426e-26 -1.255584212751425729e-24
6.250000000000000000e+02 3.476361252767473861e-25 5.474609993749446957e-26
6.260000000000000000e+02 -8.833346055804255167e-25 -9.444528326508900978e-25
6.270000000000000000e+02 2.002117257235404933e-24 1.580881043536726984e-25
6.280000000000000000e+02 1.158425756814877203e-24 5.448898927808277226e-25
6.290000000000000000e+02 4.203253887479175194e-25 4.141535946740501237e-25
6.300000000000000000e+02 4.450679666483302742e-24 -6.096484488697696555e-24
6.310000000000000000e+02 2.246557279842423176e-24 2.482140685347959072e-24
6.320000000000000000e+02 3.954461522268474953e-25 5.166060092951267730e-24
6.330000000000000000e+02 -2.479692648152368711e-26 1.191331734176278828e-24
6.340000000000000000e+02 -4.291499629883954007e-24 -1.321286260335096344e-24
6.350000000000000000e+02 -1.384799035121968727e-24 -1.007028576043336501e-24
6.360000000000000000e+02 -1.040872517040614958e-24 1.952310363716102889e-24
6.370000000000000000e+02 -1.754382507615870827e-24 1.371601307015972912e-24
6.380000000000000000e+02 -2.356826024166393551e-25 -1.078159785152099600e-24
6.390000000000000000e+02 3.943822584632494117e-24 1.232907174358954803e-24
6.400000000000000000e+02 1.114132219244431582e-24 7.404078589182760015e-26
6.410000000000000000e+02 -5.088882942662457932e-25 -6.804067334185714707e-25
6.420000000000000000e+02 -2.355515788197412893e-24 -5.296743953710244970e-25
6.430000000000000000e+02 2.066336550526285770e-24 -3.162033821128679737e-24
6.440000000000000000e+02 -5.004992441010273220e-25 -2.338637863362303763e-24
6.450000000000000000e+02 4.064714944551852459e-24 -3.528068680574737949e-25
6.460000000000000000e+02 3.430422069800682259e-25 -5.368344865190962955e-25
6.470000000000000000e+02 3.119911694083154292e-24 -7.428507686406449399e-26
6.480000000000000000e+02 1.029175444022201948e-24 1.196341999418390776e-24
6.490000000000000000e+02 1.648450406419580232e-25 2.150375753336935355e-24
6.500000000000000000e+02 2.750058817981208477e-25 1.161563866761551956e-24
6.510000000000000000e+02 1.364625069471939402e-24 1.138530295245351345e-25
6.520000000000000000e+02 -5.876294807235228660e-26 -3.549644836989673858e-24
6.530000000000000000e+02 -3.423231167587689509e-24 9.512917643731421693e-25
6.540000000000000000e+02 -4.118861279595213353e-24 8.614347397855089025e-25
6.550000000000000000e+02 -1.568869891157451090e-24 5.118262157303693158e-25
6.560000000000000000e+02 -1.789512608380606279e-24 -2.017567853959254298e-25
6.570000000000000000e+02 4.583420404047789515e-25 3.240813838654466547e-24
6.580000000000000000e+02 -2.861169046239235531e-25 2.437770962036022625e-24
6.590000000000000000e+02 1.080494947499258287e-24 -2.625778083283737047e-24
6.600000000000000000e+02 -4.885354948360374985e-25 2.477997572317556850e-24
6.610000000000000000e+02 1.232943274866664491e-24 -4.442049558677479205e-24
6.620000000000000000e+02 7.422613510803586479e-25 2.055947008740759125e-24
6.630000000000000000e+02 2.425167051659877614e-24 3.998743614580273166e-24
6.640000000000000000e+02 -1.979102751937163349e-24 -3.518686547937642667e-24
6.650000000000000000e+02 -4.181437246707159979e-24 -1.915636275895214907e-24
6.660000000000000000e+02 -1.366435653862810396e-24 -1.138678980681836691e-25
6.670000000000000000e+02 1.604295255833429610e-24 -7.024050107942077503e-25
6.680000000000000000e+02 -1.450889955949603214e-24 1.173584440374080606e-24
6.690000000000000000e+02 -1.056196095195220580e-24 3.538127006090176743e-24
6.700000000000000000e+02 -2.844017320085060797e-24 4.937483942616907085e-24
6.710000000000000000e+02 -2.150528467184838246e-24 5.368656627561944180e-25
6.720000000000000000e+02 -4.287345259893871951e-25 -3.546590232642977165e-25
6.730000000000000000e+02 -3.860508458253243050e-24 1.479949694170641075e-24
6.740000000000000000e+02 -3.338786262054561064e-25 -3.633363385401127888e-24
6.750000000000000000e+02 3.966006550278982563e-26 8.926573652330572800e-25
6.760000000000000000e+02 -4.391027718209881996e-25 -5.510956158071580041e-26
6.770000000000000000e+02 2.761456999521338064e-25 1.143438224354342376e-24
6.780000000000000000e+02 -1.471381652468206116e-24 -1.336430432935516847e-24
6.790000000000000000e+02 2.842658881327010853e-24 7.521933681775942594e-25
6.800000000000000000e+02 1.758323586421449115e-24 1.914669200242801411e-24
6.810000000000000000e+02 -1.756855260282578208e-24 2.560625766726704230e-24
6.820000000000000000e+02 -1.702244910619650515e-25 3.314875100576969858e-24
6.830000000000000000e+02 -1.476895441369338381e-24 6.829417316426719340e-25
6.840000000000000000e+02 2.829527465348463939e-24 2.129330773812701446e-24
6.850000000000000000e+02 -2.661400741585382459e-25 -4.673261461574201204e-24
6.860000000000000000e+02 -2.675143490825331113e-24 3.139977578494688286e-24
6.870000000000000000e+02 1.885988848135864990e-24 9.198272827843778879e-25
6.880000000000000000e+02 1.363140116259900347e-24 -2.602413566600446094e-24
6.890000000000000000e+02 -4.543417363156336412e-25 1.419328933762608140e-24
6.900000000000000000e+02 -1.170404320617715739e-24 -1.018873505691840376e-25
6.910000000000000000e+02 -9.351806848199831109e-25 6.550442062669648122e-25
6.920000000000000000e+02 -1.384172724830725546e-25 -3.144736314477714320e-25
6.930000000000000000e+02 -2.368549026875025383e-24 1.484384216481124291e-25
6.940000000000000000e+02 4.040619200738392397e-24 7.828306678570591948e-25
6.950000000000000000e+02 -1.657839944478485491e-25 -2.757705519930530402e-24
6.960000000000000000e+02 4.941102307325899848e-24 -4.816149959868104086e-25
6.970000000000000000e+02 -1.013736999302364064e-24 3.796924276818489003e-24
6.980000000000000000e+02 -4.699110087688555359e-25 -2.716364611641669226e-24
6.990000000000000000e+02 -6.615840726389776746e-25 -1.375121833694102882e-24
7.000000000000000000e+02 2.036365061912043699e-24 -1.088191486259238503e-24
7.010000000000000000e+02 2.246111638092166152e-24 8.499416418827149136e-25
7.020000000000000000e+02 7.093478672057455076e-25 -4.749961904335860831e-25
7.030000000000000000e+02 2.560641793187560023e-24 3.228626203417234347e-25
7.040000000000000000e+02 2.607905586019805863e-24 -1.574393958471337044e-25
7.050000000000000000e+02 2.252720940359573360e-24 4.475948227187598349e-25
7.060000000000000000e+02 -9.389382687322451379e-25 2.248813951497636113e-24
7.070000000000000000e+02 -2.580365498645293560e-24 -1.222254164512178623e-24
7.080000000000000000e+02 -3.671507987669342893e-24 6.767214245168421719e-25
7.090000000000000000e+02 -3.295047990935146464e-24 6.372922920336089082e-25
7.100000000000000000e+02 -7.138072678726843180e-25 -1.568335553043178127e-24
7.110000000000000000e+02 -2.914942848503032661e-24 1.241165523857018437e-24
7.120000000000000000e+02 -2.452068668674719903e-25 -2.354081061624586078e-24
7.130000000000000000e+02 3.381087890175102002e-24 -3.625010998110798475e-25
7.140000000000000000e+02 -3.536542275212863230e-25 5.064480174026535797e-25
7.150000000000000000e+02 -4.288435599558116562e-24 2.136415823203472640e-24
7.160000000000000000e+02 1.906307914476036846e-24 -3.898454018746498154e-24
7.170000000000000000e+02 -5.111590248286512166e-25 1.295751715109113144e-24
7.180000000000000000e+02 -1.134283622133851689e-24 -1.519299076866064131e-24
7.190000000000000000e+02 -6.159125479972759797e-25 2.765556628007513776e-24
7.200000000000000000e+02 -3.013857102439822935e-24 -1.177584345320179168e-24
7.210000000000000000e+02 4.220393905579527429e-26 -6.708269403534313053e-25
7.220000000000000000e+02 1.717945621896493010e-24 -4.418733689027006100e-25
7.230000000000000000e+02 -2.334667033369990893e-24 -9.493949725756119265e-25
7.240000000000000000e+02 1.299196878963882116e-24 1.702967744810780179e-24
7.250000000000000000e+02 1.389582407525203790e-24 2.229531325537727385e-24
7.260000000000000000e+02 -1.297097371197320441e-24 -1.103057066496236847e-25
7.270000000000000000e+02 2.304757001393595954e-24 -2.435388248097588868e-24
7.280000000000000000e+02 -2.647852826280838225e-24 -1.016048374452494318e-24
7.290000000000000000e+02 1.005475461242336603e-24 2.766882096804536066e-25
7.300000000000000000e+02 -3.284201041175283002e-25 1.448831921391175488e-24
7.310000000000000000e+02 -1.888286175027159118e-25 2.964021633147895317e-24
7.320000000000000000e+02 8.901457907851822556e-25 -1.682814732768223099e-24
7.330000000000000000e+02 4.900344786134596899e-25 -5.216368189849526009e-24
7.340000000000000000e+02 -4.501224830977371806e-24 6.043349171523428244e-25
7.350000000000000000e+02 -2.976307818402997706e-24 1.515773792977352997e-24
7.360000000000000000e+02 -2.481503045889968767e-24 -2.272269122372718866e-26
7.370000000000000000e+02 -5.423972954264194796e-25 -1.892962490942875974e-24
7.380000000000000000e+02 1.793520110167547502e-24 1.183460117848380314e-24
7.390000000000000000e+02 2.435982432753374976e-24 -2.496146569193976728e-24
7.400000000000000000e+02 1.546402583000457902e-24 -1.585845492679817922e-25
7.410000000000000000e+02 4.034339809157097238e-25 1.073838436217793734e-24
7.420000000000000000e+02 -2.236379505256719929e-24 1.762946622707956151e-24
7.430000000000000000e+02 2.724601800195012249e-24 -4.309473570037511052e-25
7.440000000000000000e+02 2.444762248767849496e-25 -1.406438734760409713e-24
7.450000000000000000e+02 -2.858816277507343358e-24 1.282491770471147664e-24
7.460000000000000000e+02 -1.432455795425243578e-24 -3.913774534829539899e-24
7.470000000000000000e+02 2.816203994943419049e-24 2.865680537830443126e-24
7.480000000000000000e+02 3.317285944033852844e-24 2.348863903330917127e-24
7.490000000000000000e+02 -2.166534266698132064e-24 7.208129010977190357e-25
7.500000000000000000e+02 4.882907311564757497e-24 -1.692380541958271911e-24
7.510000000000000000e+02 2.113120721952423988e-24 2.160005420226070214e-24
7.520000000000000000e+02 1.317688609250580081e-24 1.642942590648610153e-24
7.530000000000000000e+02 -2.713897811683522176e-24 2.143413402256700116e-24
